"ID";"Month";"Year";"Season";"Ontogeny";"Site";"TL";"Weight";"Elapsed_Time";"Mg24";"Sr87";"Ba138"
"ID174";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";185;91.11;49.8;275.4;3006.9;51.1
"ID174";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";185;91.11;52.1;275.3;3135.7;41.8
"ID174";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";185;91.11;54.3;264.9;3209.2;26.2
"ID174";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";185;91.11;56.6;289;3185.4;26.3
"ID174";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";185;91.11;58.9;252;2683.2;26.7
"ID174";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";185;91.11;61.1;246.5;2767.7;31.6
"ID174";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";185;91.11;63.4;280.3;2928;33.5
"ID174";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";185;91.11;65.6;273.7;2965.6;25.7
"ID174";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";185;91.11;67.9;240.4;2978.3;21.7
"ID174";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";185;91.11;70.2;275.2;3561.4;18
"ID174";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";185;91.11;72.4;252.4;3342.7;11.7
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;0;442.1;2194.1;8.8
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;2.3;460.8;2161;8.5
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;4.5;394.8;2208.1;6.7
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;6.8;408.9;2177.3;2.9
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;9.1;369.1;2157.2;1.6
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;11.3;527.1;2238.1;1.5
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;13.6;341;2561.8;1.7
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;15.8;320.1;2280.2;2.4
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;18.1;328.4;2425.6;3.5
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;20.4;322;2627.4;4.3
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;22.6;285.8;2532;3.9
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;24.9;299.9;2776;3.7
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;27.2;300.6;2913.3;3.4
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;29.4;265.6;2736.8;3.1
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;31.7;286.1;3212.1;3.3
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;34;251.9;2533.6;2.9
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;36.2;284.5;2571.4;3.7
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;38.5;282.9;2586.6;3.6
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;40.7;277.7;2540;3.4
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;43;256.5;2851.1;5.3
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;45.3;261.5;3109.6;13.3
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;47.5;246.4;3416;23.6
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;49.8;254.4;3476.5;29.5
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;52.1;265.5;3179.1;39.5
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;54.3;245.4;3140.8;51.6
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;56.6;261.8;3141.2;49.8
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;58.9;245;3039.6;42.4
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;61.1;249.5;3525;44.4
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;63.4;252.5;3741.6;34.3
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;65.6;258;3679.9;22.8
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;67.9;245.8;3605.5;18.8
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;70.2;251.4;3490.8;13.4
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;72.4;236.9;3083.9;9.8
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;74.7;261.6;3198.4;9.1
"ID211";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";160;57.56;77;270.3;3201.6;8.2
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;0;434.3;2501.8;1
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;2.3;430.1;2468.2;1.1
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;4.5;397.5;2225.8;1
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;6.8;370.8;2411;3.4
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;9.1;341.1;2284.5;9.1
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;11.3;316.3;2505.7;15.7
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;13.6;339.9;2772.9;19.6
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;15.8;315.8;2930.1;20.2
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;18.1;302.7;3245.5;22.6
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;20.4;299;3544.3;23.5
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;22.6;438;3338.3;22.7
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;24.9;302.6;3290.3;21.4
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;27.2;295.6;2813;16.2
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;29.4;397.5;2788.6;19.5
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;31.7;302.9;3354.9;22.2
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;34;293.1;3387.9;27.1
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;36.2;259.8;3633.6;30
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;38.5;288.7;3921;29.3
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;40.7;248.9;2991;20
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;43;276.9;2893.7;18.7
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;45.3;285.3;2870.8;22.7
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;47.5;274.5;2692.8;42.7
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;49.8;250.8;2631.5;62.9
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;52.1;371.2;2476.6;71.8
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;54.3;249.2;2241.8;85.3
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;56.6;272.9;2722.1;118.9
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;58.9;257.2;2238.3;125.7
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;61.1;257.6;2293.7;134.9
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;63.4;288;2687.8;133.9
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;65.6;265.8;2877.6;110.8
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;67.9;271.1;3083.9;78.4
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;70.2;280.3;3455.7;64.9
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;72.4;252.9;3446.7;58.8
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;74.7;254.4;3737.9;57.4
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;77;264.9;3372.9;48.3
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;79.2;238;3165.3;46.9
"ID248";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";170;71.74;81.5;323.9;3174.8;50.7
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;0;376.5;2208.5;2.8
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;2.3;407.4;2650.7;2.8
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;4.5;373.8;2451.8;2.8
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;6.8;318.3;2368.9;2.6
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;9.1;321.5;2209.6;2.2
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;11.3;303.5;2201.9;2.2
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;13.6;296.5;1937.6;2.5
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;15.8;310.8;2067.5;3.7
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;18.1;295.5;2400;4.7
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;20.4;298.5;2673.2;8.6
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;22.6;290.9;2762.7;8.8
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;24.9;283.3;2587.8;8.9
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;27.2;271.5;2573.4;20.5
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;29.4;289;2377.1;28.1
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;31.7;289.8;2607.7;24.5
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;34;293.2;2656;19.6
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;36.2;295.1;3014.1;27.6
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;38.5;275;3217.8;34.8
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;40.7;301.6;3763.6;27.1
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;43;276.5;3000.7;15.3
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;45.3;278.9;3165.4;12.9
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;47.5;304.2;2912.4;9.1
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;49.8;296.6;2679.3;7.4
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;52.1;282.7;3025.3;6.1
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;54.3;277.1;2956.6;5.6
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;56.6;268.7;3203;6
"ID254";"JAN";2023;"Late wet";"Juvenile";"Sao Mateus";172;71.07;58.9;270.9;3431.1;5.6
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;0;371.5;3417.4;30.3
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;2.3;378.3;3026.6;25.9
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;4.5;326.5;3191.5;27.3
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;6.8;342.5;3364.5;32.2
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;9.1;298;3038.1;33.3
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;11.3;305.9;3379.1;37.9
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;13.6;324.4;3706.9;33.3
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;15.8;301.7;3665.4;34.8
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;18.1;305.5;3597.4;35.5
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;20.4;326.7;3369.6;31.7
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;22.6;310.6;2990.6;28.9
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;24.9;330.5;3164.3;23.6
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;27.2;307.9;2790.3;18.1
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;29.4;272.3;2924;17.6
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;31.7;293.8;3123.2;19.5
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;34;257.3;3305.2;22.2
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;36.2;265.4;2975.7;27.4
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;38.5;279.3;2881;30.4
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;40.7;279.9;2705.2;41.2
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;43;272.4;2550;54.9
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;45.3;275;2742.1;76.4
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;47.5;261.1;2876.5;87.3
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;49.8;296;3288.6;96.3
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;52.1;293.3;3202.5;91.2
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;54.3;274;2768.1;104.3
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;56.6;268.3;2229.4;114.5
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;58.9;286.7;2189.4;123.5
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;61.1;278.6;2325.5;133.5
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;63.4;279.3;2472.4;134.1
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;65.6;265.7;2624.6;114.4
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;67.9;286.1;3090.9;109.4
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;70.2;283.8;2954.3;77.2
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;72.4;273.2;2820.2;59.8
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;74.7;260.6;3059;52.1
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;77;274;3069;43.1
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;79.2;294.4;2667;38.2
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;81.5;304.6;2805.1;29.2
"ID279";"FEB";2023;"Late wet";"Juvenile";"Sao Mateus";165;71.9;83.8;275.9;2681.6;28.7
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;0;394.4;2422.1;2.4
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;2.3;461.3;2403.8;1.5
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;4.5;432.6;2076.7;1.6
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;6.8;351;2159.6;15.2
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;9.1;358.1;2618.1;37.6
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;11.3;354.6;2790;50
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;13.6;307.4;2915.4;53.4
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;15.8;295.3;3404.9;62.2
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;18.1;296.3;3241.8;52.1
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;20.4;275.2;3701.2;58.4
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;22.6;306.1;3521.2;54.4
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;24.9;273.3;2649.2;43.8
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;27.2;301;3229.2;51.6
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;29.4;302.9;3447.4;52.2
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;31.7;263.3;2916.1;46.7
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;34;317.5;4144.8;56.9
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;36.2;310.6;3832.5;47.2
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;38.5;264.3;3267.4;38.1
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;40.7;288.5;3100.9;29.7
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;43;275.7;2562.7;22
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;45.3;297.6;2991.5;31.5
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;47.5;293.7;3047.2;41.4
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;49.8;284.3;2914.9;49
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;52.1;263.5;3374.2;52.1
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;54.3;293.3;3302.6;52.4
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;56.6;272.2;3582.9;61
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;58.9;298.1;3681.3;57.3
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;61.1;261.3;2907.9;56.3
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;63.4;277;2642.5;62.3
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;65.6;282.1;3086.7;64.3
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;67.9;251.8;2913.7;60.1
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;70.2;273.5;3564.5;70.1
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;72.4;290.1;3683.8;60.1
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;74.7;267.9;3582.1;68.3
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;77;266.7;3188.2;76.4
"ID323";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";197;151.43;79.2;288.2;2593;89.7
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;0;455.4;1819.1;1.9
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;2.3;479.1;2018.7;2.1
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;4.5;431.3;2014.2;8
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;6.8;407;2844;28.7
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;9.1;343.8;3068;37.5
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;11.3;307.8;2994.7;35
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;13.6;314.4;2638.6;34.8
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;15.8;306.6;2785.7;37.2
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;18.1;337.9;2878.5;42.5
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;20.4;322.4;3046.9;37.6
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;22.6;272.8;2586.4;37.1
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;24.9;309.3;3499.4;60.2
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;27.2;287.5;3204.4;76.3
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;29.4;283.7;2381.3;94.1
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;31.7;273.9;2413.9;108.2
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;34;274.5;2128.4;91.5
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;36.2;270;1796.1;107.2
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;38.5;279.1;2018;160.6
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;40.7;300.3;2034.2;159
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;43;262.3;2295.8;187.8
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;45.3;282.5;2393.3;223.6
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;47.5;294.5;2447.2;206.1
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;49.8;258.2;2459.4;161.1
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;52.1;286.2;2838;128.2
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;54.3;267.6;2658.9;92.5
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;56.6;263.3;3075;81.7
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;58.9;266.7;3070.7;72.1
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;61.1;248.8;2943.7;73.2
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;63.4;250.3;3684.2;79.8
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;65.6;268.6;3831.4;58.2
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;67.9;232.3;3099.1;46.9
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;70.2;268.4;2788;58.5
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;72.4;270.3;2329.2;87.1
"ID331";"MAR";2023;"Late wet";"Juvenile";"Sao Mateus";177;101.88;74.7;276.4;2255.3;161.9
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;0;382.6;2493.8;1.5
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;2.3;366.2;2548.3;2.1
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;4.5;358;2294.9;4.2
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;6.8;335.9;2250;5
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;9.1;369.5;2756;4.6
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;11.3;326.5;2437.3;3.4
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;13.6;313.3;2672.5;4
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;15.8;351.5;3139.2;4.4
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;18.1;307.1;2712.8;4.1
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;20.4;301.7;2790.1;4.3
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;22.6;317.3;2735.4;3.6
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;24.9;281.2;2312.9;3.1
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;27.2;307.7;2421;2.9
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;29.4;288.8;2334.8;2.6
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;31.7;266;2284.5;2.6
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;34;280.3;2733.4;3
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;36.2;277;2854.1;3.7
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;38.5;270.7;2628.4;3.4
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;40.7;268.4;2425.6;3.3
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;43;276;2212.4;3.2
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;45.3;296.9;2478.2;7.2
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;47.5;285;2559.9;14.6
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;49.8;256.2;2559.3;19.3
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;52.1;285.7;3119.4;28.3
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;54.3;275.3;3015.5;33.5
"ID376";"APR";2023;"Early dry";"Juvenile";"Sao Mateus";223;192.46;56.6;266.1;2872.3;42.9
